Area Codes,All Ages
E01013442,1428
E01013443,1577
E01013444,1496
E01013446,1728
E01013447,1557
E01013448,1428
E01013360,1944
E01013361,1966
E01013362,2059
E01013363,2783
E01013364,2202
E01013418,1588
E01013351,1921
E01013352,1701
E01013451,1285
E01013452,1636
E01013357,2378
E01013358,1555
E01013412,1884
E01013414,1697
E01013353,1601
E01013354,1404
E01013355,1736
E01013356,1477
E01013359,1618
E01013449,1667
E01013365,2852
E01013378,5021
E01013450,1251
E01013340,1353
E01013341,1336
E01013342,1521
E01013423,1329
E01013424,1323
E01013425,1534
E07000163,56308
E01027558,1926
E01027559,1708
E01027569,1362
E01027570,2427
E01027562,1689
E01027567,1598
E01027585,1830
E01027568,2195
E01027571,1924
E01027572,2022
E01027573,1749
E01027557,1724
E01027561,1941
E01027576,1523
E01027574,1475
E01027575,1863
E01027577,1992
E01027579,1176
E01027578,1579
E01027580,1113
E01027581,2577
E01027582,1625
E01027556,1772
E01027560,2427
E01027563,1452
E01027586,1954
E01027555,1896
E01027564,1273
E01027565,1521
E01027566,1244
E01027583,2092
E01027584,1659
E07000164,90537
E01027591,1657
E01027597,1575
E01027599,1646
E01027623,1252
E01027625,1657
E01027598,1774
E01027618,2396
E01027624,1204
E01027626,1377
E01027627,1833
E01027590,2079
E01027592,1726
E01027613,1778
E01027617,1070
E01027605,1767
E01027606,1547
E01027608,1739
E01027609,1362
E01027610,1684
E01027611,2044
E01027612,1698
E01027616,1481
E01027603,2007
E01027604,1854
E01027607,1199
E01027614,1252
E01027615,1263
E01027587,1373
E01027588,1621
E01027589,2035
E01027593,1714
E01027628,1869
E01027633,1798
E01033065,1197
E01033066,2042
E01027620,2050
E01027630,1824
E01027631,1433
E01027632,1615
E01027637,1815
E01027621,2410
E01027629,1423
E01027635,2656
E01027636,2079
E01027594,1740
E01027595,1753
E01027596,1499
E01027601,1943
E01027622,1981
E01027600,1942
E01027619,2670
E01027634,2134
E07000165,156312
E01027666,1735
E01027667,1381
E01027685,1146
E01027686,1142
E01027712,1544
E01027713,1638
E01027714,1631
E01027715,1142
E01027643,1374
E01027688,1623
E01027736,1573
E01027737,1632
E01027705,1683
E01027706,1864
E01027707,1763
E01027708,1381
E01027709,1152
E01027710,1155
E01027711,1230
E01027644,1504
E01027645,1728
E01027647,1542
E01027687,1489
E01027681,1557
E01027693,1770
E01027701,1537
E01027702,1120
E01027642,1389
E01027646,1579
E01027674,1338
E01027675,2421
E01027641,1184
E01027664,2499
E01027665,1094
E01027722,1378
E01027668,1524
E01027669,1859
E01027673,1860
E01027676,1700
E01027638,1321
E01027639,1203
E01027640,1451
E01027690,1375
E01027738,1311
E01027739,1069
E01027741,1393
E01027689,1364
E01027691,1512
E01027720,1438
E01027721,1470
E01027723,1453
E01027670,1571
E01027671,1522
E01027672,1742
E01027704,1186
E01027649,1801
E01027651,1436
E01027657,1254
E01027658,1609
E01027692,1163
E01027740,1510
E01027648,1541
E01027650,1501
E01027726,1771
E01027727,1617
E01027728,1318
E01027729,1544
E01027652,1597
E01027655,1370
E01027659,1808
E01027677,1464
E01027678,1732
E01027680,1282
E01027683,1435
E01027684,1402
E01027695,1766
E01027696,2558
E01027703,1863
E01027660,1502
E01027661,1384
E01027662,1307
E01027663,1346
E01027697,1424
E01027733,1329
E01027682,1664
E01027694,1143
E01027734,1509
E01027735,1534
E01027656,1736
E01027679,1639
E01027730,1494
E01027731,1400
E01027732,1240
E01027653,1520
E01027654,1231
E01027698,1521
E01027716,1458
E01027717,1572
E01027718,1863
E01027719,1382
E01027699,1254
E01027700,1216
E01027724,1561
E01027725,1499
E07000166,53732
E01027743,1286
E01027751,1302
E01027752,1142
E01027759,1386
E01027761,1142
E01027762,1357
E01027765,1642
E01027766,1223
E01027767,1488
E01027768,1127
E01027769,1269
E01027770,1690
E01027745,1586
E01027746,1450
E01027747,2057
E01027748,1262
E01027749,1854
E01027750,3350
E01027754,1509
E01027771,4237
E01027772,1319
E01033183,1736
E01033184,2630
E01027742,1322
E01027753,1354
E01027763,1087
E01027764,1208
E01027773,1168
E01027744,1305
E01027756,1882
E01027758,1511
E01027760,1269
E01033185,1302
E01033186,1280
E07000167,53486
E01027776,1608
E01027777,1363
E01027783,1781
E01027784,1632
E01027792,2126
E01027793,1450
E01027794,1950
E01027795,1568
E01027801,1681
E01027802,1651
E01027775,1963
E01027780,1887
E01027781,1241
E01027800,1717
E01027779,1158
E01027796,1750
E01027798,1982
E01027803,1940
E01027774,2016
E01027778,2349
E01027782,1735
E01027797,1710
E01027799,1722
E01027785,1771
E01027786,1635
E01027787,1871
E01027788,1606
E01027789,3072
E01027790,1963
E01027791,1588
E07000168,107824
E01027837,1386
E01027839,1624
E01027869,1008
E01027870,1312
E01027871,1578
E01027813,1950
E01027822,1402
E01027840,2082
E01027841,1309
E01027838,1538
E01027864,1377
E01027865,1466
E01027866,1650
E01027821,1397
E01027823,1388
E01027831,1055
E01027832,1036
E01027836,2131
E01027857,1358
E01027842,1617
E01027843,1465
E01027844,1492
E01027845,1660
E01027855,1519
E01027856,1179
E01027805,1468
E01027806,1646
E01027846,1818
E01027847,1858
E01027848,1035
E01027849,1159
E01027850,1353
E01027872,1378
E01027874,1677
E01027810,1673
E01027811,1673
E01027812,1720
E01027851,1454
E01027862,1615
E01027824,1489
E01027825,1977
E01027826,1502
E01027861,1362
E01027863,1413
E01027873,1436
E01027804,1451
E01027852,1543
E01027853,1261
E01027854,1418
E01027868,2169
E01027807,1482
E01027808,1584
E01027809,1218
E01027818,1618
E01027867,1383
E01027817,1357
E01027819,1537
E01027820,1413
E01027858,1375
E01027860,1574
E01027814,1540
E01027815,1378
E01027816,1571
E01027859,1711
E01027827,1521
E01027828,2031
E01027829,1384
E01027830,1796
E01027833,1557
E01027834,1507
E01027835,1760
E07000169,86667
E01027918,1436
E01027919,1229
E01027920,1171
E01027921,1694
E01027922,1788
E01027875,2020
E01027886,1441
E01027887,1526
E01027888,1874
E01027904,2327
E01027876,1593
E01027877,1324
E01027900,1981
E01027901,1684
E01027902,1479
E01027903,1208
E01027898,2778
E01027914,1711
E01027915,1593
E01027916,1575
E01027917,2012
E01027878,1248
E01027905,2164
E01027907,1412
E01027908,1634
E01027909,2131
E01027910,3753
E01027881,1315
E01027906,1457
E01027911,1407
E01027912,950
E01027913,1165
E01027879,1278
E01027880,1530
E01027882,1817
E01027894,2157
E01027895,1523
E01027883,1047
E01027884,1578
E01027885,1598
E01027896,2020
E01027897,2254
E01027891,1740
E01027892,1846
E01027893,1953
E01027899,1752
E01027889,1903
E01027890,2040
E01027923,2229
E01027924,2322
E08000016,241218
E01007434,2169
E01007435,1646
E01007438,1533
E01007439,1283
E01007433,1706
E01007436,1324
E01007437,1487
E01007440,1543
E01007329,1644
E01007331,1910
E01007342,1367
E01007343,1482
E01007356,1484
E01007357,1364
E01007361,1698
E01007362,1618
E01007363,1629
E01007355,1533
E01007358,1514
E01007359,1511
E01007360,1506
E01007386,1634
E01007328,1924
E01007330,1767
E01007332,2439
E01007333,1553
E01007323,1577
E01007324,1719
E01007325,1660
E01007326,1616
E01007327,1704
E01007411,1533
E01007341,1278
E01007345,1602
E01007346,1599
E01007347,1547
E01007334,1326
E01007335,1516
E01007400,2087
E01007404,1320
E01007406,1753
E01007408,1575
E01007409,1523
E01007410,1622
E01032550,3029
E01032551,2638
E01007344,2506
E01007402,1833
E01007403,1630
E01007405,1535
E01007379,1583
E01007380,1828
E01007381,1541
E01007387,1502
E01007442,1422
E01007444,1887
E01007446,1341
E01007336,1649
E01007340,1757
E01007415,1444
E01007417,1783
E01007441,1672
E01007443,2155
E01007445,1504
E01007372,1453
E01007373,1653
E01007374,1369
E01007375,1704
E01007377,1214
E01007378,1503
E01007319,1421
E01007321,1350
E01007322,2309
E01007337,2057
E01007418,1335
E01007419,1655
E01007420,1435
E01007425,1562
E01007338,1620
E01007339,1584
E01007413,1370
E01007414,2315
E01007317,1488
E01007318,1648
E01007320,1859
E01007416,1351
E01007382,1543
E01007383,1393
E01007384,1730
E01007385,1455
E01007348,1438
E01007349,1535
E01007350,1161
E01007351,1514
E01007352,1499
E01007353,1703
E01007354,1711
E01007458,1491
E01007459,1502
E01007460,1441
E01007461,1658
E01007462,1637
E01007463,1745
E01007369,1583
E01007370,1499
E01007371,1933
E01007376,1420
E01007447,1570
E01007448,1724
E01007449,1877
E01007450,1904
E01007427,1698
E01007428,1606
E01007429,1502
E01007430,2859
E01007431,1330
E01007432,1399
E01007364,1404
E01007365,1169
E01007366,2111
E01007367,1177
E01007368,1649
E01007451,1826
E01007452,1680
E01007453,1647
E01007455,1288
E01032924,1758
E01032925,1459
E01007421,1359
E01007422,1618
E01007423,1702
E01007426,1736
E01007396,1591
E01007397,1583
E01007398,1621
E01007399,2043
E01007424,1736
E01007388,1717
E01007393,1909
E01007394,1386
E01007456,1834
E01007457,1781
E01007389,1370
E01007390,1513
E01007391,1542
E01007392,1542
E01007395,2088
E08000017,306397
E01007632,1602
E01007633,1424
E01007634,1690
E01007635,1511
E01007487,1586
E01007488,1771
E01007489,1682
E01007490,1568
E01007491,1673
E01007492,1474
E01007493,1781
E01007636,1501
E01007637,1526
E01007638,1575
E01007639,2002
E01007640,1551
E01007641,1426
E01007642,1598
E01007625,1471
E01007626,1321
E01007627,1693
E01007628,1475
E01007629,1609
E01007468,1249
E01007469,1320
E01007470,1385
E01007472,1508
E01007473,1489
E01007474,1226
E01007554,1577
E01007555,1479
E01007556,1384
E01007561,1397
E01007562,1333
E01007563,1452
E01007621,1420
E01007622,1445
E01007623,1258
E01007624,1818
E01007630,1357
E01007631,1197
E01007553,1679
E01007557,3250
E01007558,1436
E01007559,1319
E01007560,1462
E01007464,1469
E01007465,1576
E01007466,1780
E01007467,1508
E01007471,1443
E01007504,1506
E01007507,1378
E01007506,1648
E01007508,1562
E01007509,1675
E01007510,1518
E01007511,1655
E01007475,1520
E01007476,1776
E01007477,1371
E01007478,1529
E01007512,1920
E01007513,1448
E01007515,1514
E01007518,1449
E01007519,1280
E01007505,1604
E01007514,1525
E01007516,1262
E01007517,1532
E01007479,1530
E01007480,1463
E01007482,1395
E01033259,1709
E01033260,1716
E01007570,1440
E01007650,1610
E01007651,1952
E01007652,1885
E01007653,1594
E01007656,1648
E01007581,1469
E01007582,1414
E01007588,1620
E01007589,1671
E01007483,1316
E01007484,1401
E01007485,1494
E01007486,1292
E01007564,1616
E01007565,1512
E01007566,1665
E01007567,1376
E01007568,1652
E01007569,1650
E01007644,1505
E01007646,1543
E01007647,1523
E01007648,2123
E01007649,1590
E01007654,1595
E01007583,1435
E01007586,1479
E01007587,1487
E01007620,1706
E01007584,1477
E01007585,1537
E01007617,1514
E01007618,1169
E01007619,1867
E01007529,2509
E01007530,1541
E01007531,1783
E01007643,1759
E01007645,2436
E01007655,2064
E01007494,1499
E01007532,1921
E01007533,1481
E01007535,1576
E01007522,1574
E01007525,1467
E01007528,1448
E01007604,1396
E01007521,1433
E01007523,1422
E01007524,1581
E01007526,1878
E01007607,1524
E01007599,1779
E01007600,1377
E01007601,1528
E01007602,1708
E01007603,1540
E01007520,1388
E01007527,2598
E01007605,1481
E01007606,1574
E01007495,1835
E01007500,1328
E01007502,3163
E01007534,2218
E01007496,1685
E01007497,1342
E01007498,1617
E01007499,1451
E01007501,1369
E01007503,1591
E01007575,1377
E01007578,1595
E01007579,2197
E01007580,1300
E01007571,1708
E01007572,1345
E01007573,1563
E01007574,1475
E01007576,1451
E01007577,1378
E01007536,1966
E01007542,1758
E01007543,1427
E01007544,1757
E01007546,1460
E01007551,1690
E01007552,1345
E01007613,1588
E01007545,1417
E01007547,1514
E01007548,1307
E01007549,1430
E01007550,1595
E01007537,1720
E01007538,1539
E01007539,1472
E01007540,1651
E01007541,1472
E01007591,1424
E01007594,1988
E01007596,1157
E01007598,1506
E01007590,1174
E01007592,1697
E01007593,1244
E01007595,1475
E01007597,1619
E01007608,2098
E01007609,2342
E01007610,1751
E01007611,1273
E01007612,1328
E01007614,1406
E01007615,1290
E01007616,1226
E08000018,261930
E01007693,4018
E01007694,1786
E01007695,2661
E01007697,1553
E01007698,1471
E01007816,1682
E01007817,1397
E01007819,1484
E01007820,1669
E01007821,1667
E01007822,1828
E01007796,1117
E01007797,1240
E01007798,1225
E01007799,1337
E01007800,1501
E01007818,1592
E01007777,1811
E01007793,1317
E01007794,1416
E01007795,1332
E01007778,1441
E01007779,1608
E01007780,1357
E01007781,1470
E01007782,1476
E01007771,1388
E01007772,1379
E01007773,1473
E01007774,1477
E01007696,1420
E01007801,1478
E01007802,1328
E01007803,1362
E01007808,1404
E01007775,1341
E01007776,1500
E01007783,1618
E01007784,1774
E01007728,1111
E01007729,1574
E01007730,1386
E01007731,1190
E01007732,1342
E01007733,1318
E01007719,1243
E01007720,1470
E01007721,1558
E01007727,1435
E01007740,1501
E01007804,1424
E01007805,1417
E01007806,1387
E01007807,1411
E01007681,1302
E01007691,2052
E01007692,1487
E01032926,1736
E01032927,1492
E01007723,1394
E01007735,1460
E01007737,1602
E01007738,1524
E01007739,1572
E01007736,1637
E01007765,1515
E01007766,1486
E01007768,2053
E01007770,1714
E01007741,1482
E01007742,1436
E01007743,1225
E01007744,1532
E01007745,1584
E01007746,1468
E01007715,2120
E01007716,1912
E01007717,1877
E01007718,1597
E01007677,1768
E01007714,2247
E01007767,1632
E01007769,1981
E01007685,1448
E01007754,1348
E01007755,1316
E01007756,1430
E01007761,1549
E01007762,1414
E01007682,1385
E01007683,1398
E01007686,1488
E01007688,1355
E01007725,1246
E01007726,1563
E01007757,1578
E01007758,1317
E01007759,1436
E01007760,1707
E01007763,1613
E01007764,1762
E01007708,1634
E01007709,1451
E01007710,1552
E01007711,1739
E01007724,1353
E01007734,1728
E01007684,1649
E01007687,1456
E01007689,1558
E01007690,1690
E01007675,1862
E01007678,1627
E01007679,1924
E01007680,1926
E01007712,1947
E01007713,1630
E01007811,1341
E01007812,1277
E01007813,1351
E01007814,1031
E01007676,1597
E01007702,1819
E01007703,1184
E01007704,1447
E01007705,1563
E01007707,1496
E01007666,1303
E01007809,1507
E01007810,2297
E01007815,1584
E01007665,2398
E01007699,2141
E01007700,2034
E01007701,1624
E01007706,1365
E01007787,3299
E01007788,1469
E01007789,1623
E01007792,1284
E01007657,1393
E01007659,1122
E01007785,1352
E01007786,1199
E01007790,1731
E01007791,1404
E01007667,1471
E01007668,1582
E01007669,1517
E01007670,1469
E01007672,1408
E01007673,1494
E01007671,2159
E01007674,2027
E01007747,1348
E01007750,1467
E01007658,1400
E01007660,1210
E01007661,1413
E01007662,1052
E01007663,1466
E01007664,1824
E01007748,1403
E01007749,1833
E01007751,2047
E01007752,1477
E01007753,1497
E08000019,575424
E01008144,1633
E01008145,1440
E01008148,1517
E01008149,1439
E01008150,1488
E01008142,1522
E01008143,1575
E01008146,1243
E01008147,1366
E01007888,1351
E01007892,1491
E01007893,1467
E01007898,1413
E01007899,1417
E01007900,1751
E01007901,1514
E01007887,1363
E01007889,2634
E01007890,1402
E01007891,1536
E01007894,1369
E01007895,1443
E01007896,1253
E01007897,1354
E01008134,1316
E01008135,1738
E01008137,1433
E01008141,1675
E01008053,1300
E01008056,1505
E01008058,1534
E01008138,1290
E01008139,1595
E01007856,1335
E01008054,1385
E01008055,1606
E01008057,1597
E01008126,1492
E01008128,1784
E01008136,1379
E01008140,1912
E01033275,1686
E01033280,1677
E01008085,1322
E01008086,1341
E01008116,1307
E01008117,1273
E01008118,1463
E01008119,1247
E01008125,1501
E01007849,2196
E01007857,1617
E01008059,1583
E01008060,1466
E01008061,1678
E01008063,1453
E01033277,2583
E01008087,1475
E01008088,1363
E01008090,1654
E01008092,1470
E01008122,1516
E01008124,1501
E01007848,1828
E01007851,1517
E01007947,1601
E01007948,1800
E01008062,1704
E01007847,1285
E01007850,1538
E01007852,1508
E01007853,1703
E01007854,1733
E01007855,2104
E01007941,1579
E01007945,1776
E01007946,1618
E01007950,1585
E01008123,1318
E01007987,1503
E01007988,1510
E01007989,1451
E01007991,1527
E01007995,1484
E01008089,1738
E01008091,1447
E01008093,1484
E01007903,1634
E01007904,1807
E01007913,1707
E01007914,1585
E01007870,1909
E01007871,1857
E01007943,1833
E01008094,1237
E01007869,1804
E01007872,1799
E01007873,1998
E01007942,2196
E01007949,1937
E01007990,1421
E01007992,1624
E01007993,1691
E01007994,1425
E01007996,1736
E01007874,2158
E01007875,2069
E01007877,1525
E01007940,1934
E01007944,2298
E01033269,2090
E01033270,1897
E01008129,1452
E01008130,1553
E01008131,1548
E01008132,1340
E01008133,1509
E01008151,1603
E01008153,1687
E01008154,1671
E01008155,1587
E01008156,1493
E01008160,1374
E01007997,1551
E01007998,1621
E01008152,1447
E01008158,1567
E01008065,2111
E01008068,3486
E01008072,1661
E01008157,1617
E01008161,1672
E01007883,1547
E01007902,1765
E01007905,2015
E01007906,2711
E01008064,1698
E01008066,1726
E01008069,1683
E01008074,1465
E01007951,1637
E01007960,1654
E01007962,1444
E01008159,1582
E01007866,1788
E01007867,2068
E01007868,1141
E01008067,1852
E01008073,1855
E01007907,1678
E01007908,1472
E01007909,2370
E01007911,1387
E01008014,1690
E01008016,1589
E01007952,1584
E01007953,1557
E01007954,1608
E01007961,1585
E01007859,1922
E01007860,1749
E01007863,1707
E01007864,2258
E01008104,1575
E01007910,1792
E01007912,1489
E01007971,1473
E01007973,1535
E01007858,1474
E01007861,1544
E01007862,5383
E01007865,1752
E01008011,1653
E01008012,2189
E01008013,1206
E01008015,1696
E01008017,1603
E01008018,1429
E01008105,4187
E01008107,1702
E01008111,1667
E01033271,1802
E01033272,1305
E01007955,1331
E01007956,2127
E01007957,1653
E01007958,1420
E01007959,1479
E01008108,1906
E01008109,2079
E01008112,1798
E01008113,1727
E01033273,2592
E01033274,2112
E01008095,1728
E01008096,2217
E01008097,1473
E01008101,1895
E01007965,1862
E01007969,1528
E01007972,1408
E01007974,1397
E01007963,1419
E01007967,1813
E01007999,1313
E01008008,1685
E01008009,1598
E01008043,1716
E01008044,1591
E01008047,1624
E01008048,1636
E01008050,1577
E01007931,1564
E01007934,1523
E01007935,1521
E01007936,1611
E01007937,1483
E01007938,1550
E01008098,1556
E01008100,1305
E01008102,1386
E01008103,1244
E01007964,1535
E01007966,1503
E01007968,1492
E01007970,1603
E01008042,1722
E01008045,1427
E01008046,1649
E01008049,1707
E01008051,1711
E01008052,1879
E01007975,1662
E01007976,1463
E01007977,1566
E01007979,1829
E01008099,1631
E01008000,1460
E01008001,1574
E01008004,1616
E01008005,1472
E01008010,1461
E01007978,1607
E01007980,1532
E01007981,1562
E01007983,1516
E01007985,1493
E01007982,1927
E01008002,1580
E01008003,1423
E01008006,1431
E01007927,1581
E01007928,1759
E01007929,1804
E01007930,1429
E01007932,1414
E01007939,1562
E01008028,1578
E01008029,1541
E01008032,1343
E01008034,1692
E01007828,1760
E01007829,1502
E01007831,1512
E01007832,1495
E01007986,1337
E01008007,1787
E01008075,1503
E01008076,1383
E01008077,1495
E01008031,1383
E01008033,1224
E01008038,1483
E01008040,1700
E01007835,1422
E01007836,1606
E01007843,1617
E01007846,1468
E01008030,1411
E01008035,1121
E01008036,1407
E01008041,1414
E01007827,1500
E01007830,1521
E01007833,1648
E01007984,1453
E01008078,1395
E01008079,1244
E01008019,1808
E01008020,1372
E01008022,1475
E01008027,1572
E01008037,1321
E01008039,1256
E01007824,1368
E01007825,1536
E01007826,1483
E01007834,1614
E01007920,1631
E01007921,1625
E01007923,1827
E01007925,1687
E01007926,1690
E01007933,1649
E01007823,1732
E01007916,1565
E01007919,1656
E01008080,1505
E01008081,1538
E01008082,1493
E01008083,1575
E01008084,1704
E01007915,1450
E01007917,1428
E01007918,1706
E01007922,1389
E01007924,1559
E01008021,1473
E01008023,2123
E01008024,1806
E01008025,1994
E01032585,1413
